datetime,open,high,low,close,volume
2023-05-01 00:00:00,29223.0,29245.8,29206.9,29240.7,1550.598
2023-04-30 23:59:00,29247.0,29253.2,29145.5,29223.0,2888.894
2023-04-30 23:58:00,29269.6,29272.6,29226.2,29247.0,882.178
2023-04-30 23:57:00,29282.0,29284.0,29250.5,29269.7,551.814
2023-04-30 23:56:00,29291.3,29291.4,29275.0,29282.0,283.732
2023-04-30 23:55:00,29294.0,29294.0,29280.9,29291.3,264.529
2023-04-30 23:54:00,29293.6,29304.3,29286.5,29294.0,266.346
2023-04-30 23:53:00,29312.4,29312.4,29293.7,29293.7,199.905
2023-04-30 23:52:00,29326.9,29326.9,29310.0,29312.4,185.3
2023-04-30 23:51:00,29303.1,29333.9,29296.1,29326.8,613.075
2023-04-30 23:50:00,29305.9,29308.0,29275.2,29303.1,405.4
2023-04-30 23:49:00,29310.0,29319.9,29273.3,29306.0,1074.795
2023-04-30 23:48:00,29326.5,29338.2,29310.0,29310.0,267.065
2023-04-30 23:47:00,29350.6,29354.0,29326.6,29326.6,228.321
2023-04-30 23:46:00,29364.4,29364.5,29345.0,29350.5,215.306
2023-04-30 23:45:00,29378.6,29378.6,29364.4,29364.5,156.014
2023-04-30 23:44:00,29386.2,29387.5,29376.0,29378.6,113.394
2023-04-30 23:43:00,29396.8,29400.1,29384.7,29386.1,248.324
2023-04-30 23:42:00,29387.1,29405.8,29387.1,29396.8,295.464
2023-04-30 23:41:00,29379.0,29387.2,29376.1,29387.1,121.621
2023-04-30 23:40:00,29396.5,29396.5,29379.0,29379.0,96.375
2023-04-30 23:39:00,29391.1,29396.5,29391.0,29396.4,61.241
2023-04-30 23:38:00,29387.6,29399.0,29382.9,29391.1,167.685
2023-04-30 23:37:00,29387.9,29395.0,29387.6,29387.7,107.383
2023-04-30 23:36:00,29376.2,29388.6,29374.2,29387.8,134.614
2023-04-30 23:35:00,29379.8,29384.9,29376.1,29376.2,176.644
2023-04-30 23:34:00,29363.7,29379.8,29361.8,29379.7,135.133
2023-04-30 23:33:00,29360.1,29364.4,29359.6,29363.7,99.674
2023-04-30 23:32:00,29364.3,29364.4,29348.9,29360.1,119.512
2023-04-30 23:31:00,29376.4,29376.5,29358.4,29364.3,102.289
2023-04-30 23:30:00,29378.4,29378.5,29373.2,29376.4,118.736
2023-04-30 23:29:00,29372.4,29378.5,29367.3,29378.4,62.591
2023-04-30 23:28:00,29367.3,29372.5,29367.3,29372.5,41.976
2023-04-30 23:27:00,29372.1,29378.0,29367.3,29367.3,87.144
2023-04-30 23:26:00,29375.9,29376.0,29366.4,29372.1,111.997
2023-04-30 23:25:00,29367.1,29376.0,29367.0,29376.0,47.051
2023-04-30 23:24:00,29358.3,29367.1,29356.5,29367.0,113.596
2023-04-30 23:23:00,29346.4,29364.5,29346.4,29358.3,89.214
2023-04-30 23:22:00,29347.8,29348.0,29342.8,29346.4,87.478
2023-04-30 23:21:00,29352.0,29352.0,29342.3,29347.8,84.178
2023-04-30 23:20:00,29346.5,29352.6,29346.3,29352.0,89.01
2023-04-30 23:19:00,29336.2,29351.8,29322.0,29346.6,251.998
2023-04-30 23:18:00,29313.3,29336.8,29313.2,29336.2,187.727
2023-04-30 23:17:00,29343.0,29343.1,29310.3,29313.3,494.882
2023-04-30 23:16:00,29368.8,29368.9,29341.8,29343.0,210.805
2023-04-30 23:15:00,29380.5,29380.5,29367.3,29368.8,97.694
2023-04-30 23:14:00,29388.7,29388.7,29380.0,29380.5,78.231
2023-04-30 23:13:00,29390.8,29390.8,29388.6,29388.7,59.56
2023-04-30 23:12:00,29400.7,29400.7,29386.3,29390.8,131.638
2023-04-30 23:11:00,29397.8,29400.7,29397.8,29400.6,86.3
2023-04-30 23:10:00,29410.9,29410.9,29394.6,29397.9,200.867
2023-04-30 23:09:00,29388.0,29410.9,29385.5,29410.9,272.887
2023-04-30 23:08:00,29377.0,29388.0,29377.0,29387.9,119.779
2023-04-30 23:07:00,29368.4,29381.9,29368.3,29377.1,181.014
2023-04-30 23:06:00,29341.1,29372.5,29341.0,29368.4,235.588
2023-04-30 23:05:00,29340.0,29341.1,29330.0,29341.1,90.072
2023-04-30 23:04:00,29336.7,29341.5,29336.7,29340.0,93.556
2023-04-30 23:03:00,29339.9,29340.0,29335.0,29336.7,77.873
2023-04-30 23:02:00,29342.7,29342.7,29335.0,29339.9,171.191
2023-04-30 23:01:00,29354.4,29354.5,29310.8,29342.7,816.273
2023-04-30 23:00:00,29363.2,29363.3,29348.5,29354.4,203.475
2023-04-30 22:59:00,29362.0,29363.3,29361.9,29363.2,30.346
2023-04-30 22:58:00,29359.9,29368.7,29359.8,29361.9,81.168
2023-04-30 22:57:00,29354.9,29359.9,29348.3,29359.9,130.553
2023-04-30 22:56:00,29359.7,29359.8,29352.0,29354.9,96.302
2023-04-30 22:55:00,29374.0,29374.1,29352.8,29359.7,97.831
2023-04-30 22:54:00,29374.0,29374.1,29374.0,29374.0,21.996
2023-04-30 22:53:00,29374.1,29374.1,29374.0,29374.0,32.182
2023-04-30 22:52:00,29368.0,29374.1,29368.0,29374.0,45.886
2023-04-30 22:51:00,29380.0,29380.1,29368.0,29368.0,102.374
2023-04-30 22:50:00,29376.9,29386.0,29376.9,29380.0,77.078
2023-04-30 22:49:00,29373.6,29377.0,29373.5,29376.9,33.634
2023-04-30 22:48:00,29359.6,29373.6,29359.6,29373.6,80.082
2023-04-30 22:47:00,29374.9,29374.9,29355.6,29359.7,182.141
2023-04-30 22:46:00,29381.7,29389.9,29374.2,29374.8,66.962
2023-04-30 22:45:00,29387.0,29390.0,29381.6,29381.7,66.739
2023-04-30 22:44:00,29385.9,29387.0,29382.8,29387.0,62.997
2023-04-30 22:43:00,29385.2,29386.0,29372.7,29385.9,98.068
2023-04-30 22:42:00,29382.5,29385.3,29382.4,29385.2,23.389
2023-04-30 22:41:00,29390.6,29390.7,29377.4,29382.5,115.446
2023-04-30 22:40:00,29393.5,29393.5,29390.6,29390.6,39.822
2023-04-30 22:39:00,29379.3,29393.5,29377.6,29393.5,129.909
2023-04-30 22:38:00,29383.8,29386.0,29368.9,29379.4,116.143
2023-04-30 22:37:00,29408.2,29408.9,29383.8,29383.9,103.398
2023-04-30 22:36:00,29401.8,29410.1,29398.1,29408.2,188.619
2023-04-30 22:35:00,29384.3,29401.9,29377.6,29401.8,190.458
2023-04-30 22:34:00,29371.1,29384.3,29353.1,29384.3,405.999
2023-04-30 22:33:00,29378.0,29378.1,29371.0,29371.0,82.147
2023-04-30 22:32:00,29377.0,29378.2,29374.8,29378.0,84.813
2023-04-30 22:31:00,29399.3,29399.3,29377.0,29377.1,137.787
2023-04-30 22:30:00,29407.8,29422.3,29399.3,29399.3,210.427
2023-04-30 22:29:00,29399.9,29408.0,29399.9,29407.8,152.263
2023-04-30 22:28:00,29395.6,29400.0,29391.6,29399.9,80.709
2023-04-30 22:27:00,29398.6,29400.0,29377.9,29395.5,232.846
2023-04-30 22:26:00,29385.4,29398.6,29385.3,29398.5,90.146
2023-04-30 22:25:00,29381.2,29385.4,29376.0,29385.3,106.143
2023-04-30 22:24:00,29382.5,29382.5,29379.9,29381.2,66.691
2023-04-30 22:23:00,29378.0,29382.5,29371.0,29382.4,151.239
2023-04-30 22:22:00,29392.5,29392.5,29371.4,29378.1,303.319
2023-04-30 22:21:00,29411.3,29411.3,29390.1,29392.5,117.333
2023-04-30 22:20:00,29401.1,29411.3,29400.0,29411.3,109.781
2023-04-30 22:19:00,29389.7,29406.5,29389.7,29401.1,164.793
2023-04-30 22:18:00,29394.5,29394.5,29388.2,29389.7,101.198
2023-04-30 22:17:00,29375.8,29394.5,29375.8,29394.5,127.612
2023-04-30 22:16:00,29377.0,29377.1,29375.8,29375.9,67.201
2023-04-30 22:15:00,29398.1,29398.1,29377.0,29377.1,225.929
2023-04-30 22:14:00,29396.2,29398.1,29396.2,29398.0,68.749
2023-04-30 22:13:00,29396.1,29396.2,29396.1,29396.2,37.02
2023-04-30 22:12:00,29391.0,29396.2,29391.0,29396.2,47.851
2023-04-30 22:11:00,29392.9,29393.9,29389.8,29391.0,99.387
2023-04-30 22:10:00,29401.3,29401.3,29392.9,29392.9,67.835
2023-04-30 22:09:00,29388.0,29401.3,29386.4,29401.3,70.588
2023-04-30 22:08:00,29399.2,29399.3,29388.0,29388.0,62.192
2023-04-30 22:07:00,29399.6,29401.4,29399.2,29399.2,52.505
2023-04-30 22:06:00,29407.9,29409.6,29397.9,29399.6,74.799
2023-04-30 22:05:00,29404.8,29417.6,29404.2,29407.8,279.686
2023-04-30 22:04:00,29399.2,29410.0,29394.5,29404.9,175.433
2023-04-30 22:03:00,29375.3,29399.7,29371.9,29399.1,197.12
2023-04-30 22:02:00,29380.4,29395.0,29375.3,29375.3,154.678
2023-04-30 22:01:00,29371.0,29394.9,29363.7,29380.5,312.939
2023-04-30 22:00:00,29399.7,29399.8,29371.0,29371.0,325.464
2023-04-30 21:59:00,29396.2,29399.8,29396.1,29399.8,52.545
2023-04-30 21:58:00,29385.9,29396.2,29382.7,29396.1,165.759
